t; x; y; theta
611504.920002; 0.00; 0.00; 0.00
626767.867004; 0.00; 0.00; 0.00
641999.469002; 0.00; 0.00; 0.00
657371.865002; 0.00; 0.00; 0.00
672705.723000; 0.00; 0.00; 0.00
688584.026001; 0.00; 0.00; 0.00
704524.584999; 0.00; 0.00; 0.00
720547.595001; 0.00; 0.00; 0.00
736475.859001; 0.00; 0.00; 0.00
752551.636002; 0.00; 0.00; 0.00
768814.119003; 0.00; 0.00; 0.00
784551.031002; 0.00; 0.00; 0.00
800545.342003; 0.00; 0.00; 0.00
816514.119003; 0.00; 0.00; 0.00
832664.869999; 0.00; 0.00; 0.00
848478.972000; 0.00; 0.00; 0.00
864556.200001; 0.00; 0.00; 0.00
880753.926003; 0.00; 0.00; 0.00
896847.935001; 0.00; 0.00; 0.00
912585.259003; 0.00; 0.00; 0.00
930929.969002; 0.00; 0.00; 0.00
946122.186001; 0.00; 0.00; 0.00
961258.195999; 0.00; 0.00; 0.00
976485.353001; 0.00; 0.00; 0.00
994151.214001; 0.00; 0.00; 0.00
1009627.213001; 0.00; 0.00; 0.00
1025048.139000; 0.00; 0.00; 0.00
1040569.688004; 0.00; 0.00; 0.00
1056868.082001; 0.00; 0.00; 0.00
1072526.066002; 0.00; 0.00; 0.00
1088592.370003; 0.00; 0.00; 0.00
1104546.564003; 0.00; 0.00; 0.00
1120464.040001; 0.00; 0.00; 0.00
1136555.907001; 0.00; 0.00; 0.00
1152395.011002; 0.00; 0.00; 0.00
1168577.396999; 0.00; 0.00; 0.00
1184589.137001; 0.00; 0.00; 0.00
1200621.570000; 0.00; 0.00; 0.00
1216511.022003; 0.00; 0.00; 0.00
1234853.672001; 0.00; 0.00; 0.00
1250466.436001; 0.00; 0.00; 0.00
1266162.585999; 0.00; 0.00; 0.00
1281414.945000; 0.00; 0.00; 0.00
1296718.815002; 0.00; 0.00; 0.00
1312632.216999; 0.00; 0.00; 0.00
1328580.683002; 0.00; 0.00; 0.00
1344462.159000; 0.00; 0.00; 0.00
1360557.854004; 0.00; 0.00; 0.00
1376542.522003; 0.00; 0.00; 0.00
1392715.333004; 0.00; 0.00; 0.00
1408578.536003; 0.00; 0.00; 0.00
1424890.537003; 0.00; 0.00; 0.00
1440565.731998; 0.00; 0.00; 0.00
1459056.302002; 0.00; 0.00; 0.00
1474297.456001; 0.00; 0.00; 0.00
1489497.040001; 0.00; 0.00; 0.00
1504865.567001; 0.00; 0.00; 0.00
1520424.693001; 0.00; 0.00; 0.00
1536788.975002; 0.00; 0.00; 0.00
1552504.646000; 0.00; 0.00; 0.00
1568584.979000; 0.00; 0.00; 0.00
1584627.940002; 0.00; 0.00; 0.00
1600598.477005; 0.00; 0.00; 0.00
1616512.133999; 0.00; 0.00; 0.00
1632598.307999; 0.00; 0.00; 0.00
1648461.880001; 0.00; 0.00; 0.00
1664575.829002; 0.00; 0.00; 0.00
1680568.405998; 0.00; 0.00; 0.00
1696573.416000; 0.00; 0.00; 0.00
1712524.984001; 0.00; 0.00; 0.00
1728576.549004; 0.00; 0.00; 0.00
1744522.741001; 0.00; 0.00; 0.00
1760596.065002; 0.00; 0.00; 0.00
1776574.153999; 0.00; 0.00; 0.00
1792603.976002; 0.00; 0.00; 0.00
1808549.275002; 0.00; 0.00; 0.00
1824651.460003; 0.00; 0.00; 0.00
1840452.934002; 0.00; 0.00; 0.00
1858793.205002; 0.00; 0.00; 0.00
1874149.184002; 0.00; 0.00; 0.00
1889285.881001; 0.00; 0.00; 0.00
1904588.990002; 0.00; 0.00; 0.00
1920509.318001; 0.00; 0.00; 0.00
1936543.318001; 0.00; 0.00; 0.00
1952579.949001; 0.00; 0.00; 0.00
1968495.778004; 0.00; 0.00; 0.00
1989056.988003; 0.00; 0.00; 0.00
2001070.696999; 0.00; 0.00; 0.00
2016581.073002; 0.00; 0.00; 0.00
2032589.566002; 0.00; 0.00; 0.00
2048543.492004; 0.00; 0.00; 0.00
2064573.292999; 0.00; 0.00; 0.00
2080604.962002; 0.00; 0.00; 0.00
2096602.942001; 0.00; 0.00; 0.00
2112910.953003; 0.00; 0.00; 0.00
2129103.898998; 0.00; 0.00; 0.00
2144842.154003; 0.00; 0.00; 0.00
2161272.979000; 0.00; 0.00; 0.00
2176605.400002; 0.00; 0.00; 0.00
2192669.779003; 0.00; 0.00; 0.00
2208575.794003; 0.00; 0.00; 0.00
2224725.863003; 0.00; 0.00; 0.00
2242980.336002; 0.00; 0.00; 0.00
2258176.693005; 0.00; 0.00; 0.00
2273367.548004; 0.00; 0.00; 0.00
2288515.153999; 0.00; 0.00; 0.00
2304450.679001; 0.00; 0.00; 0.00
2320596.148998; 0.00; 0.00; 0.00
2336570.766003; 0.00; 0.00; 0.00
2352618.938000; 0.00; 0.00; 0.00
2368578.995003; 0.00; 0.00; 0.00
2384566.076004; 0.00; 0.00; 0.00
2400789.028004; 0.00; 0.00; 0.00
2416536.209000; 0.00; 0.00; 0.00
2432595.493999; 0.00; 0.00; 0.00
2448492.117001; 0.00; 0.00; 0.00
2464577.468002; 0.00; 0.00; 0.00
2480505.352001; 0.00; 0.00; 0.00
2496595.841000; 0.00; 0.00; 0.00
2512545.470001; 0.00; 0.00; 0.00
2528534.328003; 0.00; 0.00; 0.00
2544491.645000; 0.00; 0.00; 0.00
2560577.543003; 0.00; 0.00; 0.00
2576521.198002; 0.00; 0.00; 0.00
